Zone Timestep,THERMAL ZONE 1:Zone Mean Air Temperature[C],THERMAL ZONE 2:Zone Mean Air Temperature[C]
2006-May-10 04:40:00,35.81884549572462,37.084077558245816
2006-May-10 04:50:00,35.72119794312918,36.987293379869065
2006-May-10 05:00:00,35.6239500468949,36.890564587172676
2006-May-10 05:10:00,35.556998663412756,36.824736953057986
2006-May-10 05:20:00,35.48305375192635,36.752033977766594
2006-May-10 05:30:00,35.39297103810682,36.66238335220816
2006-May-10 05:40:00,35.29749798076076,36.56644301240582
2006-May-10 05:50:00,35.20408148681275,36.47216809156229
2006-May-10 06:00:00,35.112792996528455,36.37995763204361
2006-May-10 06:10:00,35.63326597323355,36.94831660673779
2006-May-10 06:20:00,36.06617931184866,37.464825508847454
2006-May-10 06:30:00,36.19797675174307,37.6755873509538
2006-May-10 06:40:00,36.1598700714602,37.671603173710324
2006-May-10 06:50:00,36.097226668844804,37.60813132458832
2006-May-10 07:00:00,36.06497521218715,37.56202656839873
2006-May-10 07:10:00,36.224662198197834,37.707118526972494
2006-May-10 07:20:00,36.40024854510868,37.8621590376915
2006-May-10 07:30:00,36.49654791333876,37.91847449819314
2006-May-10 07:40:00,36.527365349806445,37.906320100326745
2006-May-10 07:50:00,36.53979922700993,37.882526189943974
2006-May-10 08:00:00,36.560204086066385,37.86974695277944
2006-May-10 08:10:00,37.3121520354492,38.58021562998985
2006-May-10 08:20:00,37.541154031285785,38.780334619835976
2006-May-10 08:30:00,37.764504861892625,38.961146527221594
2006-May-10 08:40:00,37.97362078711113,39.12460206850464
2006-May-10 08:50:00,38.10979274578163,39.22003707714655
2006-May-10 09:00:00,38.200824015533165,39.272576913625024
2006-May-10 09:10:00,38.29752289948859,39.325162083313955
2006-May-10 09:20:00,38.409892682598326,39.38710207174461
2006-May-10 09:30:00,38.52674435486936,39.450712912741885
2006-May-10 09:40:00,38.64068329982864,39.51092214471098
2006-May-10 09:50:00,38.75213256433361,39.56840738748903
2006-May-10 10:00:00,38.86360370912711,39.62521196339899
2006-May-10 10:10:00,38.969423190894474,39.67792601240721
2006-May-10 10:20:00,39.07087144594453,39.7276135343847
2006-May-10 10:30:00,39.17118988978968,39.776590718587556
2006-May-10 10:40:00,39.271256395166496,39.82597509449206
2006-May-10 10:50:00,39.37072253895344,39.87577327982142
2006-May-10 11:00:00,39.469534998459984,39.92604200036437
2006-May-10 11:10:00,39.562238094340174,39.972956681645535
2006-May-10 11:20:00,39.65059147477872,40.01782003515261
2006-May-10 11:30:00,39.737789976227695,40.062925604239375
2006-May-10 11:40:00,39.82432641896868,40.1092926374475
2006-May-10 11:50:00,39.90973684898543,40.15674677121947
2006-May-10 12:00:00,39.99395358765729,40.20528569283044
2006-May-10 12:10:00,40.042291367819985,40.21632998116612
2006-May-10 12:20:00,40.10751015506131,40.243350464873686
2006-May-10 12:30:00,40.198806968323275,40.29736236308771
2006-May-10 12:40:00,40.299850428638486,40.36179307521467
2006-May-10 12:50:00,40.400909950854484,40.425595944464575
2006-May-10 13:00:00,40.50284641148911,40.48917046639316
2006-May-10 13:10:00,40.64613927205064,40.5956291342687
2006-May-10 13:20:00,40.77788154636725,40.69218857357902
2006-May-10 13:30:00,40.88682896051939,40.7664068175439
2006-May-10 13:40:00,40.989306869672376,40.83463518425126
2006-May-10 13:50:00,41.095581344678685,40.90757760367635
2006-May-10 14:00:00,41.205338203858624,40.985163940698705
2006-May-10 14:10:00,41.315997506797196,41.06444857765814
2006-May-10 14:20:00,41.42726285690743,41.14462516228664
2006-May-10 14:30:00,41.5396469008599,41.22606548560121
2006-May-10 14:40:00,41.65234059799445,41.30930742671876
2006-May-10 14:50:00,41.76701827958374,41.394301590018024
2006-May-10 15:00:00,41.88229606794428,41.48104484235332
2006-May-10 15:10:00,41.994789851001656,41.56736146751493
2006-May-10 15:20:00,42.10505007458627,41.65385921768983
2006-May-10 15:30:00,42.21479867429498,41.741633138108405
2006-May-10 15:40:00,42.32323378393207,41.83115119494097
2006-May-10 15:50:00,42.42957114821565,41.92224499153762
2006-May-10 16:00:00,42.53374754642154,42.01484112021762
2006-May-10 16:10:00,42.62848785321006,42.10472423821934
2006-May-10 16:20:00,42.71494604958194,42.19293775445858
2006-May-10 16:30:00,42.797009659857046,42.28169864485093
2006-May-10 16:40:00,42.87601682020674,42.37175542508369
2006-May-10 16:50:00,42.951948982934745,42.46280155744492
2006-May-10 17:00:00,43.024435415184904,42.55452084525598
2006-May-10 17:10:00,42.92625768489045,42.47794538843716
2006-May-10 17:20:00,42.860355909359605,42.43731556439666
2006-May-10 17:30:00,42.881688608720076,42.48883573065169
2006-May-10 17:40:00,42.933186714932226,42.57593308167021
2006-May-10 17:50:00,42.97196765519814,42.654857249755295
2006-May-10 18:00:00,42.995960381822165,42.72287422259058
2006-May-10 18:10:00,42.79737934196291,42.569934748229265
2006-May-10 18:20:00,42.63705854177323,42.45868204490726
2006-May-10 18:30:00,42.592919865638656,42.46861953125712
2006-May-10 18:40:00,42.59878330382667,42.531996299015965
2006-May-10 18:50:00,42.5955972729835,42.58854152324827
2006-May-10 19:00:00,42.56958616759757,42.62932421976456
2006-May-10 19:10:00,42.53939174837232,42.666673297581504
2006-May-10 19:20:00,42.515994316807074,42.70759385011209
2006-May-10 19:30:00,42.49880181489161,42.75119563112784
2006-May-10 19:40:00,42.48386880814309,42.794679248267
2006-May-10 19:50:00,42.469240583059005,42.836978160816784
2006-May-10 20:00:00,42.45482678095038,42.87813813329023
2006-May-10 20:10:00,42.25352334020376,42.7319220328168
2006-May-10 20:20:00,42.06877995521976,42.6049556683425
2006-May-10 20:30:00,41.97872301186878,42.57483588362468
2006-May-10 20:40:00,41.944892354687944,42.597807847016064
2006-May-10 20:50:00,41.917568937186445,42.62209209981579
2006-May-10 21:00:00,41.8785947035739,42.63204242266494
2006-May-10 21:10:00,41.8397622751144,42.638133852299674
2006-May-10 21:20:00,41.80773237683326,42.64719818211987
2006-May-10 21:30:00,41.78091324413374,42.658544495621804
2006-May-10 21:40:00,41.75563494427568,42.66914495030564
2006-May-10 21:50:00,41.73142234104102,42.67754336603748
2006-May-10 22:00:00,41.70657185487876,42.68360679772441
2006-May-10 22:10:00,40.54173944726426,41.56849890037218
2006-May-10 22:20:00,39.65272395921584,40.60099110075606
2006-May-10 22:30:00,39.68102343832581,40.60892504920328
2006-May-10 22:40:00,39.58822423588265,40.51090114228793
2006-May-10 22:50:00,39.340371913511575,40.265350932305836
2006-May-10 23:00:00,39.13080060351579,40.06434864769952
2006-May-10 23:10:00,38.96387010946602,39.910717435197
2006-May-10 23:20:00,38.82468482239196,39.787066068059005
2006-May-10 23:30:00,38.69136043070398,39.66963510453761
2006-May-10 23:40:00,38.555787078488656,39.5495570055078
2006-May-10 23:50:00,38.419508605234796,39.42843236272238
2006-May-11 00:00:00,38.28454685326453,39.308494480818325
2006-May-11 00:10:00,38.164543959749956,39.200895958776925
2006-May-11 00:20:00,38.05518159472846,39.101975258608455
2006-May-11 00:30:00,37.948851524809704,39.00522087615121
2006-May-11 00:40:00,37.843365187361265,38.90860465519839
2006-May-11 00:50:00,37.73956240313071,38.81282847200278
2006-May-11 01:00:00,37.63811881945611,38.71853094441157
2006-May-11 01:10:00,37.539238764127646,38.62576860006151
2006-May-11 01:20:00,37.44246570382704,38.534201696365585
2006-May-11 01:30:00,37.34732761820933,38.443523420210695
2006-May-11 01:40:00,37.25372046000641,38.35366957159785
2006-May-11 01:50:00,37.16159562563412,38.264625180558305
2006-May-11 02:00:00,37.070927995289026,38.176378860623494
2006-May-11 02:10:00,36.980494679080834,38.08798013061688
2006-May-11 02:20:00,36.89051168885232,37.99960376741931
2006-May-11 02:30:00,36.80147895835385,37.91169457874128
2006-May-11 02:40:00,36.713558764090635,37.82441699761193
2006-May-11 02:50:00,36.62662085533483,37.737693201787486
2006-May-11 03:00:00,36.54058287385586,37.65146152867012
2006-May-11 03:10:00,36.4563772509875,37.56658613079909
2006-May-11 03:20:00,36.37378307955098,37.482892150617985
2006-May-11 03:30:00,36.292236698486334,37.39988379062849
2006-May-11 03:40:00,36.211555540897145,37.317389854651495
2006-May-11 03:50:00,36.13175330209297,37.23543836500652
2006-May-11 04:00:00,36.05289570301079,37.15410457179305
2006-May-11 04:10:00,35.97394095805808,37.072486981023275
2006-May-11 04:20:00,35.89511054808446,36.99077636972095
2006-May-11 04:30:00,35.8169093630049,36.90944426372006
2006-May-11 04:40:00,35.73954632454426,36.82870411980893
2006-May-11 04:50:00,35.66294750165066,36.74851010607575
2006-May-11 05:00:00,35.587066231646936,36.66882573553498
2006-May-11 05:10:00,35.54528158923048,36.622259384338335
2006-May-11 05:20:00,35.4998906587248,36.57079599813239
2006-May-11 05:30:00,35.4392503265599,36.5026213674766
2006-May-11 05:40:00,35.37313505706871,36.42769201197163
2006-May-11 05:50:00,35.30962916160671,36.354545665815
2006-May-11 06:00:00,35.249551173028685,36.284272622361556
2006-May-11 06:10:00,35.68040080792779,36.750554770072355
2006-May-11 06:20:00,36.0849727681722,37.217323754384736
2006-May-11 06:30:00,36.23960999144054,37.41635816313251
2006-May-11 06:40:00,36.22339531195393,37.41442718963459
2006-May-11 06:50:00,36.16747009119112,37.3541783664318
2006-May-11 07:00:00,36.13347597699059,37.30950582807931
2006-May-11 07:10:00,36.291143958646416,37.451568988039455
2006-May-11 07:20:00,36.47008947777193,37.59616324915653
2006-May-11 07:30:00,36.55526918705887,37.64757669730136
2006-May-11 07:40:00,36.57735952391415,37.64016066785709
2006-May-11 07:50:00,36.59424214478196,37.62667971588241
2006-May-11 08:00:00,36.628388648443064,37.625076423958
2006-May-11 08:10:00,37.33886693698536,38.312606476775784
2006-May-11 08:20:00,37.55261966895743,38.50226199665045
2006-May-11 08:30:00,37.75662441608627,38.67050648750413
2006-May-11 08:40:00,37.94371173906003,38.82056384755543
2006-May-11 08:50:00,38.06079803810268,38.90484536671608
2006-May-11 09:00:00,38.13461384099517,38.94745611739917
2006-May-11 09:10:00,38.228558034178135,39.001244092600565
2006-May-11 09:20:00,38.34774639017745,39.07216907273847
2006-May-11 09:30:00,38.473791352174906,39.14628649684975
2006-May-11 09:40:00,38.597219014784216,39.21648287792723
2006-May-11 09:50:00,38.719377558283384,39.284089811020145
2006-May-11 10:00:00,38.84373452668404,39.35187032366158
2006-May-11 10:10:00,38.95066363537344,39.40863407589146
2006-May-11 10:20:00,39.04389961810388,39.45703739637951
2006-May-11 10:30:00,39.133721902891224,39.50350011882244
2006-May-11 10:40:00,39.22250046338565,39.550524034922844
2006-May-11 10:50:00,39.30880557004733,39.5976739494748
2006-May-11 11:00:00,39.3917707556719,39.64440848320126
2006-May-11 11:10:00,39.474139086807426,39.6908056485837
2006-May-11 11:20:00,39.55681474821219,39.737305246166486
2006-May-11 11:30:00,39.63940118947543,39.78412733646681
2006-May-11 11:40:00,39.721515005930904,39.83148129001095
2006-May-11 11:50:00,39.80312809433686,39.87942089980634
2006-May-11 12:00:00,39.884388071788884,39.928154769395164
2006-May-11 12:10:00,39.931003085671996,39.94417012253531
2006-May-11 12:20:00,39.99701119161803,39.97945231290258
2006-May-11 12:30:00,40.0916039163158,40.04231610907011
2006-May-11 12:40:00,40.1974901133329,40.11524845775619
2006-May-11 12:50:00,40.30469553250389,40.18748737793391
2006-May-11 13:00:00,40.41416471667331,40.259757699312644
2006-May-11 13:10:00,40.55959955349887,40.370653193481154
2006-May-11 13:20:00,40.68942319460962,40.46851799948367
2006-May-11 13:30:00,40.79591273329148,40.54349797501191
2006-May-11 13:40:00,40.89664490473609,40.612764893398065
2006-May-11 13:50:00,41.00122804819507,40.68669117984011
2006-May-11 14:00:00,41.108942988943596,40.76488155374956
2006-May-11 14:10:00,41.21790619052322,40.84443072797827
2006-May-11 14:20:00,41.32771436703968,40.92468137859027
2006-May-11 14:30:00,41.43841714153438,41.006082004060275
2006-May-11 14:40:00,41.55042850120815,41.08919378885268
2006-May-11 14:50:00,41.66470904520483,41.17397401274286
2006-May-11 15:00:00,41.78054812816957,41.26045174487711
2006-May-11 15:10:00,41.88804376696345,41.34446111882597
2006-May-11 15:20:00,41.98844913321066,41.42711154707789
2006-May-11 15:30:00,42.08640953654045,41.51059012172198
2006-May-11 15:40:00,42.18289317005406,41.59572067155415
2006-May-11 15:50:00,42.277270473907265,41.682223248432585
2006-May-11 16:00:00,42.369151953225,41.769901760809354
2006-May-11 16:10:00,42.45449451868921,41.854589327207194
2006-May-11 16:20:00,42.534487689653254,41.93738345362232
2006-May-11 16:30:00,42.61112732208769,42.02054230298819
2006-May-11 16:40:00,42.68408241343842,42.10485090310719
2006-May-11 16:50:00,42.752987670965865,42.19004955483395
2006-May-11 17:00:00,42.817938490401325,42.275876623514165
2006-May-11 17:10:00,42.71688983299825,42.19721270344583
2006-May-11 17:20:00,42.65230031228833,42.157398371705554
2006-May-11 17:30:00,42.676221798507775,42.210626963630936
2006-May-11 17:40:00,42.730817361051955,42.29963211664552
2006-May-11 17:50:00,42.77373591259291,42.380907200541934
2006-May-11 18:00:00,42.80340020374258,42.45210122112336
2006-May-11 18:10:00,42.61553298860732,42.30400315273459
2006-May-11 18:20:00,42.46970831768999,42.1991241814187
2006-May-11 18:30:00,42.4423438066527,42.216179079762654
2006-May-11 18:40:00,42.4655644771837,42.286932809906766
2006-May-11 18:50:00,42.48002418003665,42.35132047462486
2006-May-11 19:00:00,42.472704038885745,42.40090018561961
2006-May-11 19:10:00,42.45921782122241,42.447891080330784
2006-May-11 19:20:00,42.451585565422135,42.49924262079056
2006-May-11 19:30:00,42.450016882016236,42.55403880870529
2006-May-11 19:40:00,42.45100323960409,42.60953064990737
2006-May-11 19:50:00,42.45268306066767,42.66463517364627
2006-May-11 20:00:00,42.45494772786906,42.71939087340167
2006-May-11 20:10:00,42.27647580448222,42.58924810772736
2006-May-11 20:20:00,42.121090620034565,42.48130234533983
2006-May-11 20:30:00,41.908022589007984,42.47124217418096
2006-May-11 20:40:00,41.73447979451349,42.51305929534263
2006-May-11 20:50:00,41.62719944312777,42.554796888588285
2006-May-11 21:00:00,41.55848288545968,42.58200210836821
2006-May-11 21:10:00,41.50186310106569,42.603657626791154
2006-May-11 21:20:00,41.44626266717709,42.62654547987816
2006-May-11 21:30:00,41.39070369204125,42.650671143780926
2006-May-11 21:40:00,41.5069112002799,42.673446932486456
2006-May-11 21:50:00,41.64758837702957,42.69327521582581
2006-May-11 22:00:00,41.707150004856054,42.70985969840163
2006-May-11 22:10:00,40.74471575085984,41.758282203631666
2006-May-11 22:20:00,40.3326058573188,41.30148493090232
2006-May-11 22:30:00,40.09741096558849,41.05189862021677
2006-May-11 22:40:00,39.694855283548485,40.62134892159567
2006-May-11 22:50:00,39.49719694500009,40.416749589762624
2006-May-11 23:00:00,39.41867273927947,40.34898496889379
2006-May-11 23:10:00,39.305769253041476,40.24629584544989
2006-May-11 23:20:00,39.16926938379035,40.1134788639715
2006-May-11 23:30:00,38.91483841218737,39.98542260872265
2006-May-11 23:40:00,38.68052805329794,39.868713848166685
2006-May-11 23:50:00,38.50605108729064,39.754578527818126
2006-May-12 00:00:00,38.35426996434875,39.63729640934937
2006-May-12 00:10:00,38.20141413131064,39.51875360657846
2006-May-12 00:20:00,38.046098269959224,39.40019594979504
2006-May-12 00:30:00,37.89295594089618,39.28136399983959
2006-May-12 00:40:00,37.85812462279792,39.161657701913064
2006-May-12 00:50:00,37.815446889028976,39.040987166535906
2006-May-12 01:00:00,37.71825103479081,38.91944902298732
2006-May-12 01:10:00,37.596189000282294,38.79621620616064
2006-May-12 01:20:00,37.47613270718084,38.67133999646493
2006-May-12 01:30:00,37.36079385902605,38.545157461751366
2006-May-12 01:40:00,37.244109814672406,38.41765437512952
2006-May-12 01:50:00,37.12351066159162,38.28872237858046
2006-May-12 02:00:00,36.99982956766536,38.15824662531619
2006-May-12 02:10:00,36.87625011784257,38.02719370734457
2006-May-12 02:20:00,36.75266746606672,37.895450418117406
2006-May-12 02:30:00,36.628111006364676,37.76270934533713
2006-May-12 02:40:00,36.50231643872144,37.62893109576279
2006-May-12 02:50:00,36.375633589629395,37.49436574216541
2006-May-12 03:00:00,36.248397835125836,37.35923965978304
2006-May-12 03:10:00,36.118773942064514,37.222853741083725
2006-May-12 03:20:00,35.98732394171567,37.08554648219989
2006-May-12 03:30:00,35.855206561069956,36.94796222852427
2006-May-12 03:40:00,35.72290172833507,36.810421364453475
2006-May-12 03:50:00,35.59044007167769,36.67300035209815
2006-May-12 04:00:00,35.457828664149346,36.535748406898534
2006-May-12 04:10:00,35.326150778793895,36.39963272531303
2006-May-12 04:20:00,35.19531983843516,36.26456584271101
2006-May-12 04:30:00,34.98805285322158,36.13011870569915
2006-May-12 04:40:00,34.78822068452072,35.9961254129514
2006-May-12 04:50:00,34.626431271664245,35.8625569859648
2006-May-12 05:00:00,34.482829764952776,35.72944671104229
2006-May-12 05:10:00,34.35197850683916,35.61650678946979
2006-May-12 05:20:00,34.197793216453356,35.48832731525112
2006-May-12 05:30:00,34.02371992228737,35.34058758750552
2006-May-12 05:40:00,33.8456842144843,35.18637709178068
2006-May-12 05:50:00,33.669897460264146,35.033397356537414
2006-May-12 06:00:00,33.494555199064486,34.88129697860226
2006-May-12 06:10:00,33.99797018676735,35.45355826112917
2006-May-12 06:20:00,34.37156612062229,35.961836229528714
2006-May-12 06:30:00,34.456057195260044,36.15545603933179
2006-May-12 06:40:00,34.38851666643989,36.13387665981188
2006-May-12 06:50:00,34.30768444778867,36.05910864268186
2006-May-12 07:00:00,34.25974241364181,36.00734491880479
2006-May-12 07:10:00,34.39235724315155,36.12772678211934
2006-May-12 07:20:00,34.52513004543637,36.240024608092476
2006-May-12 07:30:00,34.56144238477183,36.255654140490186
2006-May-12 07:40:00,34.535395144963964,36.21143638857996
2006-May-12 07:50:00,34.49932980379296,36.15974600243406
2006-May-12 08:00:00,34.47404265695122,36.117995938258105
2006-May-12 08:10:00,35.174988079647804,36.77786788229098
2006-May-12 08:20:00,35.31433983162219,36.92970421607471
2006-May-12 08:30:00,35.41282937984835,37.04093285001712
2006-May-12 08:40:00,35.49784202211095,37.13036989955693
2006-May-12 08:50:00,35.52505741658718,37.15898792637856
2006-May-12 09:00:00,35.51317599580761,37.14719784995463
2006-May-12 09:10:00,35.52980241697008,37.14958699967361
2006-May-12 09:20:00,35.57882699646106,37.17053492230685
2006-May-12 09:30:00,35.637202721957976,37.1939835147157
2006-May-12 09:40:00,35.69043473787808,37.21195574128894
2006-May-12 09:50:00,35.73772330874399,37.225966765504765
2006-May-12 10:00:00,35.78324451334535,37.23888028461868
2006-May-12 10:10:00,35.81598054003359,37.24292226298215
2006-May-12 10:20:00,35.83852869408897,37.239650201701295
2006-May-12 10:30:00,35.85771742424134,37.233546983221196
2006-May-12 10:40:00,35.97553938334025,37.22621747112784
2006-May-12 10:50:00,36.087254480814806,37.217559160297554
2006-May-12 11:00:00,36.15192360235136,37.20730294579797
2006-May-12 11:10:00,36.19825058522516,37.19545516281401
2006-May-12 11:20:00,36.248589767534725,37.182339111030934
2006-May-12 11:30:00,36.18843478902669,37.16826974739627
2006-May-12 11:40:00,36.12913917140369,37.15350108490723
2006-May-12 11:50:00,36.11522303898272,37.13800329518376
2006-May-12 12:00:00,36.12152106422665,37.12172456758758
2006-May-12 12:10:00,36.08904033341375,37.064631119177776
2006-May-12 12:20:00,36.06748583202681,37.02015478003214
2006-May-12 12:30:00,36.07143127314653,37.00051193361072
2006-May-12 12:40:00,36.086580183824594,36.98969771613105
2006-May-12 12:50:00,36.102337101521194,36.97689361995956
2006-May-12 13:00:00,36.11841819931278,36.96232521276473
2006-May-12 13:10:00,36.168173454534916,36.98530583463018
2006-May-12 13:20:00,36.20042052530926,36.99436562580297
2006-May-12 13:30:00,36.207382617679706,36.97919945211629
2006-May-12 13:40:00,36.20593280318666,36.9563964143425
2006-May-12 13:50:00,36.20601723860629,36.93632120685891
2006-May-12 14:00:00,36.20721743084422,36.91850204486225
2006-May-12 14:10:00,36.20828941073495,36.90013801285476
2006-May-12 14:20:00,36.208415374998424,36.88038993536349
2006-May-12 14:30:00,36.20749420290123,36.85977761093227
2006-May-12 14:40:00,36.20465086111806,36.83869774831935
2006-May-12 14:50:00,36.1993570175634,36.81719725670336
2006-May-12 15:00:00,36.191451180077756,36.795141916958805
2006-May-12 15:10:00,36.185924205298114,36.774565091450455
2006-May-12 15:20:00,36.18222407866233,36.75496973432825
2006-May-12 15:30:00,36.17787626742058,36.73528032203933
2006-May-12 15:40:00,36.17229134910334,36.715105502848104
2006-May-12 15:50:00,36.165959439010045,36.694585090631044
2006-May-12 16:00:00,36.15911363751261,36.67384114106494
2006-May-12 16:10:00,36.136940906171716,36.644741672343415
2006-May-12 16:20:00,36.10189879748085,36.60914837059522
2006-May-12 16:30:00,36.06169750592927,36.57149335897753
2006-May-12 16:40:00,36.01828802690192,36.5330412349791
2006-May-12 16:50:00,35.971034627303695,36.493459266494604
2006-May-12 17:00:00,35.91930066709496,36.45233394280419
2006-May-12 17:10:00,35.702249367516465,36.24734011305751
2006-May-12 17:20:00,35.51895704940755,36.07825942890084
2006-May-12 17:30:00,35.423853417084,35.998222008983795
2006-May-12 17:40:00,35.475035088051925,35.95109372345427
2006-May-12 17:50:00,35.504614340481304,35.894807088581715
2006-May-12 18:00:00,35.4631398314059,35.82752871239472
2006-May-12 18:10:00,35.18135759292694,35.54499969778725
2006-May-12 18:20:00,34.94380813904376,35.30492898599727
2006-May-12 18:30:00,34.826373610067094,35.184221755825696
2006-May-12 18:40:00,34.753742597137666,35.11414022834365
2006-May-12 18:50:00,34.66559573209169,35.036029457832434
2006-May-12 19:00:00,34.552172436941625,34.943263904595
2006-May-12 19:10:00,34.43408541912191,34.848668984716824
2006-May-12 19:20:00,34.3232924790129,34.759111395796594
2006-May-12 19:30:00,34.2183750369971,34.67357006589759
2006-May-12 19:40:00,34.11551197767358,34.589703215148596
2006-May-12 19:50:00,34.01345399015816,34.5068181624793
2006-May-12 20:00:00,33.91288567093507,34.42545682824057
2006-May-12 20:10:00,33.629072663413034,34.16163493474636
2006-May-12 20:20:00,33.37208070894546,33.92476603478552
2006-May-12 20:30:00,33.21466538430086,33.787853677978234
2006-May-12 20:40:00,33.10914523224571,33.70220203129539
2006-May-12 20:50:00,33.005363190871556,33.61722958836065
2006-May-12 21:00:00,32.89132759898489,33.521576227196825
2006-May-12 21:10:00,32.78073560337968,33.42637781280732
2006-May-12 21:20:00,32.67979943267186,33.33793190364778
2006-May-12 21:30:00,32.585908428998586,33.25489034155108
2006-May-12 21:40:00,32.49570170175453,33.17446861689468
2006-May-12 21:50:00,32.40765612277431,33.09543146037299
2006-May-12 22:00:00,32.32196385837823,33.01794848177879
2006-May-12 22:10:00,31.662637454667248,32.348340115749124
2006-May-12 22:20:00,30.984372444748278,31.645961257478206
2006-May-12 22:30:00,30.93478894535648,31.590478217787286
2006-May-12 22:40:00,30.8099244058726,31.463041149114307
2006-May-12 22:50:00,30.577622513662092,31.22198369709568
2006-May-12 23:00:00,30.36207554211502,30.994937630200138
2006-May-12 23:10:00,30.173896560091183,30.79972506210514
2006-May-12 23:20:00,30.023968290153014,30.64915863616975
2006-May-12 23:30:00,29.896202313317303,30.524510155232772
2006-May-12 23:40:00,29.773492698706324,30.405873405801078
2006-May-12 23:50:00,29.650053973501223,30.286249527662257
2006-May-13 00:00:00,29.527222666221018,30.167022675397963
2006-May-13 00:10:00,29.352391924172068,29.99132269334812
2006-May-13 00:20:00,29.186893087424828,29.8209744287876
2006-May-13 00:30:00,29.054193255830377,29.682666710842128
2006-May-13 00:40:00,28.939961393257008,29.563400946563736
2006-May-13 00:50:00,28.827986652448082,29.44662610445677
2006-May-13 01:00:00,28.714139434247976,29.327388305550723
2006-May-13 01:10:00,28.598163661239344,29.207721810022363
2006-May-13 01:20:00,28.48227706433013,29.08988802434535
2006-May-13 01:30:00,28.367777114662132,28.97420476875342
2006-May-13 01:40:00,28.25468006129724,28.860105158531677
2006-May-13 01:50:00,28.142591102195702,28.74712548485493
2006-May-13 02:00:00,28.031327589991594,28.63518748800174
2006-May-13 02:10:00,27.91882469324648,28.523338376496362
2006-May-13 02:20:00,27.805395455028126,28.41171404783429
2006-May-13 02:30:00,27.69222639093802,28.300934329306294
2006-May-13 02:40:00,27.579799372725414,28.191223730314206
2006-May-13 02:50:00,27.467954445538787,28.08240909047339
2006-May-13 03:00:00,27.356502276039063,27.974345081088202
2006-May-13 03:10:00,27.24773952323208,27.867917990355558
2006-May-13 03:20:00,27.141402168813272,27.76302172078792
2006-May-13 03:30:00,27.0362920048195,27.659106839096665
2006-May-13 03:40:00,26.931841861416114,27.555893116851507
2006-May-13 03:50:00,26.828043372265203,27.453336993181022
2006-May-13 04:00:00,26.725037780021673,27.35149983146769
2006-May-13 04:10:00,26.6228540405399,27.250360365373854
2006-May-13 04:20:00,26.521442961382952,27.149901351693817
2006-May-13 04:30:00,26.383338606124607,27.049935525701603
2006-May-13 04:40:00,26.24823257559245,26.950584362879763
2006-May-13 04:50:00,26.133256147845504,26.851845474758505
2006-May-13 05:00:00,26.03014329768878,26.753619888497983
2006-May-13 05:10:00,25.93911311238001,26.671436959319653
2006-May-13 05:20:00,25.85495279417471,26.60311865332691
2006-May-13 05:30:00,25.772776605263058,26.540077259727852
2006-May-13 05:40:00,25.690999358216427,26.477972853962683
2006-May-13 05:50:00,25.609814517203105,26.416728888622835
2006-May-13 06:00:00,25.52950174874624,26.35735661002707
2006-May-13 06:10:00,25.885263458678004,26.754845283276865
2006-May-13 06:20:00,26.26138821029056,27.20708788987899
2006-May-13 06:30:00,26.408224503451812,27.381609612765608
2006-May-13 06:40:00,26.406757062235652,27.360840402450233
2006-May-13 06:50:00,26.380960080432374,27.301705620844643
2006-May-13 07:00:00,26.384066228890823,27.272404615718237
2006-May-13 07:10:00,26.39696228126183,27.261144618829423
2006-May-13 07:20:00,26.402103509802245,27.245982679310323
2006-May-13 07:30:00,26.398746984045943,27.220940054644252
2006-May-13 07:40:00,26.39359194041712,27.19010572300691
2006-May-13 07:50:00,26.390966568994017,27.157855105430567
2006-May-13 08:00:00,26.39144290747927,27.125419825528745
2006-May-13 08:10:00,26.78308169919613,27.49025993279473
2006-May-13 08:20:00,27.133643651994603,27.79312436704184
2006-May-13 08:30:00,27.231110426898514,27.856533979583915
2006-May-13 08:40:00,27.222314019405566,27.822730909420365
2006-May-13 08:50:00,27.23252803444626,27.808764045120213
2006-May-13 09:00:00,27.275963395833326,27.826548809673366
2006-May-13 09:10:00,27.34117155454821,27.85613556030605
2006-May-13 09:20:00,27.41078514505835,27.88242603449755
2006-May-13 09:30:00,27.478740546717034,27.90401453369874
2006-May-13 09:40:00,27.547077394857965,27.924553811573404
2006-May-13 09:50:00,27.617864709559484,27.945938079537182
2006-May-13 10:00:00,27.69130815688682,27.967935869210372
2006-May-13 10:10:00,27.75633320762079,27.985646854663386
2006-May-13 10:20:00,27.813369265840805,27.999763205841976
2006-May-13 10:30:00,27.867405776658416,28.012819711780075
2006-May-13 10:40:00,27.919571756225594,28.02594511823112
2006-May-13 10:50:00,27.969026170381714,28.03901309005834
2006-May-13 11:00:00,28.015053165659555,28.05170270291281
2006-May-13 11:10:00,28.055633185305034,28.057162001279693
2006-May-13 11:20:00,28.09242309855521,28.05678152230349
2006-May-13 11:30:00,28.127397681810017,28.05444105706164
2006-May-13 11:40:00,28.160703459485344,28.051738088906294
2006-May-13 11:50:00,28.19198526635546,28.04847965076395
2006-May-13 12:00:00,28.220794733318858,28.044188193556405
2006-May-13 12:10:00,28.257935175400775,28.050384265426512
2006-May-13 12:20:00,28.303245986952536,28.06501292370584
2006-May-13 12:30:00,28.351836796117116,28.08174075903846
