Zone Timestep,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2]
2006-Aug-17 12:30:00,122.0
2006-Aug-17 12:40:00,122.83333333333333
2006-Aug-17 12:50:00,123.66666666666666
2006-Aug-17 13:00:00,124.5
2006-Aug-17 13:10:00,125.33333333333333
2006-Aug-17 13:20:00,126.16666666666667
2006-Aug-17 13:30:00,127.0
2006-Aug-17 13:40:00,127.33333333333334
2006-Aug-17 13:50:00,127.66666666666666
2006-Aug-17 14:00:00,128.0
2006-Aug-17 14:10:00,128.33333333333334
2006-Aug-17 14:20:00,128.66666666666666
2006-Aug-17 14:30:00,129.0
2006-Aug-17 14:40:00,128.66666666666666
2006-Aug-17 14:50:00,128.33333333333334
2006-Aug-17 15:00:00,128.0
2006-Aug-17 15:10:00,127.66666666666666
2006-Aug-17 15:20:00,127.33333333333334
2006-Aug-17 15:30:00,127.0
2006-Aug-17 15:40:00,118.16666666666667
2006-Aug-17 15:50:00,109.33333333333333
2006-Aug-17 16:00:00,100.5
2006-Aug-17 16:10:00,91.66666666666666
2006-Aug-17 16:20:00,82.83333333333333
2006-Aug-17 16:30:00,74.0
2006-Aug-17 16:40:00,78.66666666666667
2006-Aug-17 16:50:00,83.33333333333333
2006-Aug-17 17:00:00,88.0
2006-Aug-17 17:10:00,92.66666666666667
2006-Aug-17 17:20:00,97.33333333333333
2006-Aug-17 17:30:00,102.0
2006-Aug-17 17:40:00,96.5
2006-Aug-17 17:50:00,91.00000000000001
2006-Aug-17 18:00:00,85.5
2006-Aug-17 18:10:00,80.0
2006-Aug-17 18:20:00,74.5
2006-Aug-17 18:30:00,69.0
2006-Aug-17 18:40:00,57.5
2006-Aug-17 18:50:00,46.00000000000001
2006-Aug-17 19:00:00,34.5
2006-Aug-17 19:10:00,0.0
2006-Aug-17 19:20:00,0.0
2006-Aug-17 19:30:00,0.0
2006-Aug-17 19:40:00,0.0
2006-Aug-17 19:50:00,0.0
2006-Aug-17 20:00:00,0.0
2006-Aug-17 20:10:00,0.0
2006-Aug-17 20:20:00,0.0
2006-Aug-17 20:30:00,0.0
2006-Aug-17 20:40:00,0.0
2006-Aug-17 20:50:00,0.0
2006-Aug-17 21:00:00,0.0
2006-Aug-17 21:10:00,0.0
2006-Aug-17 21:20:00,0.0
2006-Aug-17 21:30:00,0.0
2006-Aug-17 21:40:00,0.0
2006-Aug-17 21:50:00,0.0
2006-Aug-17 22:00:00,0.0
2006-Aug-17 22:10:00,0.0
2006-Aug-17 22:20:00,0.0
2006-Aug-17 22:30:00,0.0
2006-Aug-17 22:40:00,0.0
2006-Aug-17 22:50:00,0.0
2006-Aug-17 23:00:00,0.0
2006-Aug-17 23:10:00,0.0
2006-Aug-17 23:20:00,0.0
2006-Aug-17 23:30:00,0.0
2006-Aug-17 23:40:00,0.0
2006-Aug-17 23:50:00,0.0
2006-Aug-18 00:00:00,0.0
2006-Aug-18 00:10:00,0.0
2006-Aug-18 00:20:00,0.0
2006-Aug-18 00:30:00,0.0
2006-Aug-18 00:40:00,0.0
2006-Aug-18 00:50:00,0.0
2006-Aug-18 01:00:00,0.0
2006-Aug-18 01:10:00,0.0
2006-Aug-18 01:20:00,0.0
2006-Aug-18 01:30:00,0.0
2006-Aug-18 01:40:00,0.0
2006-Aug-18 01:50:00,0.0
2006-Aug-18 02:00:00,0.0
2006-Aug-18 02:10:00,0.0
2006-Aug-18 02:20:00,0.0
2006-Aug-18 02:30:00,0.0
2006-Aug-18 02:40:00,0.0
2006-Aug-18 02:50:00,0.0
2006-Aug-18 03:00:00,0.0
2006-Aug-18 03:10:00,0.0
2006-Aug-18 03:20:00,0.0
2006-Aug-18 03:30:00,0.0
2006-Aug-18 03:40:00,0.0
2006-Aug-18 03:50:00,0.0
2006-Aug-18 04:00:00,0.0
2006-Aug-18 04:10:00,0.0
2006-Aug-18 04:20:00,0.0
2006-Aug-18 04:30:00,0.0
2006-Aug-18 04:40:00,0.0
2006-Aug-18 04:50:00,0.0
2006-Aug-18 05:00:00,0.0
2006-Aug-18 05:10:00,0.0
2006-Aug-18 05:20:00,0.0
2006-Aug-18 05:30:00,0.0
2006-Aug-18 05:40:00,0.0
2006-Aug-18 05:50:00,0.0
2006-Aug-18 06:00:00,0.0
2006-Aug-18 06:10:00,0.0
2006-Aug-18 06:20:00,0.0
2006-Aug-18 06:30:00,3.0
2006-Aug-18 06:40:00,11.333333333333332
2006-Aug-18 06:50:00,19.666666666666664
2006-Aug-18 07:00:00,28.0
2006-Aug-18 07:10:00,36.333333333333336
2006-Aug-18 07:20:00,44.66666666666667
2006-Aug-18 07:30:00,53.0
2006-Aug-18 07:40:00,64.16666666666667
2006-Aug-18 07:50:00,75.33333333333333
2006-Aug-18 08:00:00,86.5
2006-Aug-18 08:10:00,97.66666666666669
2006-Aug-18 08:20:00,108.83333333333333
2006-Aug-18 08:30:00,120.0
2006-Aug-18 08:40:00,143.16666666666666
2006-Aug-18 08:50:00,166.33333333333331
2006-Aug-18 09:00:00,189.5
2006-Aug-18 09:10:00,212.66666666666669
2006-Aug-18 09:20:00,235.83333333333334
2006-Aug-18 09:30:00,259.0
2006-Aug-18 09:40:00,276.5
2006-Aug-18 09:50:00,294.0
2006-Aug-18 10:00:00,311.5
2006-Aug-18 10:10:00,329.0
2006-Aug-18 10:20:00,346.5
2006-Aug-18 10:30:00,364.0
2006-Aug-18 10:40:00,378.5
2006-Aug-18 10:50:00,393.0
2006-Aug-18 11:00:00,407.5
2006-Aug-18 11:10:00,422.0
2006-Aug-18 11:20:00,436.5
2006-Aug-18 11:30:00,451.0
2006-Aug-18 11:40:00,457.0
2006-Aug-18 11:50:00,463.0
2006-Aug-18 12:00:00,469.0
2006-Aug-18 12:10:00,475.0
2006-Aug-18 12:20:00,481.0
2006-Aug-18 12:30:00,487.0
2006-Aug-18 12:40:00,491.1666666666667
2006-Aug-18 12:50:00,495.3333333333333
2006-Aug-18 13:00:00,499.5
2006-Aug-18 13:10:00,503.66666666666663
2006-Aug-18 13:20:00,507.8333333333333
2006-Aug-18 13:30:00,512.0
2006-Aug-18 13:40:00,506.6666666666667
2006-Aug-18 13:50:00,501.33333333333337
2006-Aug-18 14:00:00,496.0
2006-Aug-18 14:10:00,490.6666666666667
2006-Aug-18 14:20:00,485.3333333333333
2006-Aug-18 14:30:00,480.0
2006-Aug-18 14:40:00,466.66666666666663
2006-Aug-18 14:50:00,453.33333333333337
2006-Aug-18 15:00:00,440.0
2006-Aug-18 15:10:00,426.66666666666663
2006-Aug-18 15:20:00,413.33333333333337
2006-Aug-18 15:30:00,400.0
2006-Aug-18 15:40:00,379.6666666666667
2006-Aug-18 15:50:00,359.3333333333333
2006-Aug-18 16:00:00,339.0
2006-Aug-18 16:10:00,318.66666666666663
2006-Aug-18 16:20:00,298.33333333333337
2006-Aug-18 16:30:00,278.0
2006-Aug-18 16:40:00,261.33333333333337
2006-Aug-18 16:50:00,244.66666666666666
2006-Aug-18 17:00:00,228.0
2006-Aug-18 17:10:00,211.33333333333331
2006-Aug-18 17:20:00,194.66666666666666
2006-Aug-18 17:30:00,178.0
2006-Aug-18 17:40:00,164.33333333333334
2006-Aug-18 17:50:00,150.66666666666669
2006-Aug-18 18:00:00,137.0
2006-Aug-18 18:10:00,123.33333333333331
2006-Aug-18 18:20:00,109.66666666666666
2006-Aug-18 18:30:00,96.0
2006-Aug-18 18:40:00,80.0
2006-Aug-18 18:50:00,64.0
2006-Aug-18 19:00:00,0.0
2006-Aug-18 19:10:00,0.0
2006-Aug-18 19:20:00,0.0
2006-Aug-18 19:30:00,0.0
2006-Aug-18 19:40:00,0.0
2006-Aug-18 19:50:00,0.0
2006-Aug-18 20:00:00,0.0
2006-Aug-18 20:10:00,0.0
2006-Aug-18 20:20:00,0.0
2006-Aug-18 20:30:00,0.0
2006-Aug-18 20:40:00,0.0
2006-Aug-18 20:50:00,0.0
2006-Aug-18 21:00:00,0.0
2006-Aug-18 21:10:00,0.0
2006-Aug-18 21:20:00,0.0
2006-Aug-18 21:30:00,0.0
2006-Aug-18 21:40:00,0.0
2006-Aug-18 21:50:00,0.0
2006-Aug-18 22:00:00,0.0
2006-Aug-18 22:10:00,0.0
2006-Aug-18 22:20:00,0.0
2006-Aug-18 22:30:00,0.0
2006-Aug-18 22:40:00,0.0
2006-Aug-18 22:50:00,0.0
2006-Aug-18 23:00:00,0.0
2006-Aug-18 23:10:00,0.0
2006-Aug-18 23:20:00,0.0
2006-Aug-18 23:30:00,0.0
2006-Aug-18 23:40:00,0.0
2006-Aug-18 23:50:00,0.0
2006-Aug-19 00:00:00,0.0
2006-Aug-19 00:10:00,0.0
2006-Aug-19 00:20:00,0.0
2006-Aug-19 00:30:00,0.0
2006-Aug-19 00:40:00,0.0
2006-Aug-19 00:50:00,0.0
2006-Aug-19 01:00:00,0.0
2006-Aug-19 01:10:00,0.0
2006-Aug-19 01:20:00,0.0
2006-Aug-19 01:30:00,0.0
2006-Aug-19 01:40:00,0.0
2006-Aug-19 01:50:00,0.0
2006-Aug-19 02:00:00,0.0
2006-Aug-19 02:10:00,0.0
2006-Aug-19 02:20:00,0.0
2006-Aug-19 02:30:00,0.0
2006-Aug-19 02:40:00,0.0
2006-Aug-19 02:50:00,0.0
2006-Aug-19 03:00:00,0.0
2006-Aug-19 03:10:00,0.0
2006-Aug-19 03:20:00,0.0
2006-Aug-19 03:30:00,0.0
2006-Aug-19 03:40:00,0.0
2006-Aug-19 03:50:00,0.0
2006-Aug-19 04:00:00,0.0
2006-Aug-19 04:10:00,0.0
2006-Aug-19 04:20:00,0.0
2006-Aug-19 04:30:00,0.0
2006-Aug-19 04:40:00,0.0
2006-Aug-19 04:50:00,0.0
2006-Aug-19 05:00:00,0.0
2006-Aug-19 05:10:00,0.0
2006-Aug-19 05:20:00,0.0
2006-Aug-19 05:30:00,0.0
2006-Aug-19 05:40:00,0.0
2006-Aug-19 05:50:00,0.0
2006-Aug-19 06:00:00,0.0
2006-Aug-19 06:10:00,0.0
2006-Aug-19 06:20:00,0.0
2006-Aug-19 06:30:00,2.0
2006-Aug-19 06:40:00,4.0
2006-Aug-19 06:50:00,6.0
2006-Aug-19 07:00:00,8.0
2006-Aug-19 07:10:00,10.0
2006-Aug-19 07:20:00,12.000000000000002
2006-Aug-19 07:30:00,14.0
2006-Aug-19 07:40:00,25.0
2006-Aug-19 07:50:00,35.99999999999999
2006-Aug-19 08:00:00,47.0
2006-Aug-19 08:10:00,58.00000000000001
2006-Aug-19 08:20:00,69.0
2006-Aug-19 08:30:00,80.0
2006-Aug-19 08:40:00,92.5
2006-Aug-19 08:50:00,105.0
2006-Aug-19 09:00:00,117.5
2006-Aug-19 09:10:00,130.0
2006-Aug-19 09:20:00,142.50000000000003
2006-Aug-19 09:30:00,155.0
2006-Aug-19 09:40:00,163.33333333333334
2006-Aug-19 09:50:00,171.66666666666666
2006-Aug-19 10:00:00,180.0
2006-Aug-19 10:10:00,188.33333333333334
2006-Aug-19 10:20:00,196.66666666666669
2006-Aug-19 10:30:00,205.0
2006-Aug-19 10:40:00,192.16666666666669
2006-Aug-19 10:50:00,179.33333333333334
2006-Aug-19 11:00:00,166.5
2006-Aug-19 11:10:00,153.66666666666666
2006-Aug-19 11:20:00,140.83333333333331
2006-Aug-19 11:30:00,128.0
2006-Aug-19 11:40:00,141.0
2006-Aug-19 11:50:00,154.0
2006-Aug-19 12:00:00,167.0
2006-Aug-19 12:10:00,180.0
2006-Aug-19 12:20:00,193.0
2006-Aug-19 12:30:00,206.0
2006-Aug-19 12:40:00,224.83333333333334
2006-Aug-19 12:50:00,243.66666666666666
2006-Aug-19 13:00:00,262.5
2006-Aug-19 13:10:00,281.33333333333337
2006-Aug-19 13:20:00,300.1666666666667
2006-Aug-19 13:30:00,319.0
2006-Aug-19 13:40:00,320.1666666666667
2006-Aug-19 13:50:00,321.3333333333333
2006-Aug-19 14:00:00,322.5
2006-Aug-19 14:10:00,323.6666666666667
2006-Aug-19 14:20:00,324.83333333333337
2006-Aug-19 14:30:00,326.0
2006-Aug-19 14:40:00,326.0
2006-Aug-19 14:50:00,326.0
2006-Aug-19 15:00:00,326.0
2006-Aug-19 15:10:00,326.0
2006-Aug-19 15:20:00,326.0
2006-Aug-19 15:30:00,326.0
2006-Aug-19 15:40:00,307.6666666666667
2006-Aug-19 15:50:00,289.33333333333337
2006-Aug-19 16:00:00,271.0
2006-Aug-19 16:10:00,252.66666666666669
2006-Aug-19 16:20:00,234.33333333333331
2006-Aug-19 16:30:00,216.0
2006-Aug-19 16:40:00,205.16666666666666
2006-Aug-19 16:50:00,194.33333333333334
2006-Aug-19 17:00:00,183.5
2006-Aug-19 17:10:00,172.66666666666666
2006-Aug-19 17:20:00,161.83333333333334
2006-Aug-19 17:30:00,151.0
2006-Aug-19 17:40:00,141.16666666666669
2006-Aug-19 17:50:00,131.33333333333334
2006-Aug-19 18:00:00,121.5
2006-Aug-19 18:10:00,111.66666666666666
2006-Aug-19 18:20:00,101.83333333333333
2006-Aug-19 18:30:00,92.0
2006-Aug-19 18:40:00,76.66666666666667
2006-Aug-19 18:50:00,61.33333333333334
2006-Aug-19 19:00:00,0.0
2006-Aug-19 19:10:00,0.0
2006-Aug-19 19:20:00,0.0
2006-Aug-19 19:30:00,0.0
2006-Aug-19 19:40:00,0.0
2006-Aug-19 19:50:00,0.0
2006-Aug-19 20:00:00,0.0
2006-Aug-19 20:10:00,0.0
2006-Aug-19 20:20:00,0.0
2006-Aug-19 20:30:00,0.0
2006-Aug-19 20:40:00,0.0
2006-Aug-19 20:50:00,0.0
2006-Aug-19 21:00:00,0.0
2006-Aug-19 21:10:00,0.0
2006-Aug-19 21:20:00,0.0
2006-Aug-19 21:30:00,0.0
2006-Aug-19 21:40:00,0.0
2006-Aug-19 21:50:00,0.0
2006-Aug-19 22:00:00,0.0
2006-Aug-19 22:10:00,0.0
2006-Aug-19 22:20:00,0.0
2006-Aug-19 22:30:00,0.0
2006-Aug-19 22:40:00,0.0
2006-Aug-19 22:50:00,0.0
2006-Aug-19 23:00:00,0.0
2006-Aug-19 23:10:00,0.0
2006-Aug-19 23:20:00,0.0
2006-Aug-19 23:30:00,0.0
2006-Aug-19 23:40:00,0.0
2006-Aug-19 23:50:00,0.0
2006-Aug-20 00:00:00,0.0
2006-Aug-20 00:10:00,0.0
2006-Aug-20 00:20:00,0.0
2006-Aug-20 00:30:00,0.0
2006-Aug-20 00:40:00,0.0
2006-Aug-20 00:50:00,0.0
2006-Aug-20 01:00:00,0.0
2006-Aug-20 01:10:00,0.0
2006-Aug-20 01:20:00,0.0
2006-Aug-20 01:30:00,0.0
2006-Aug-20 01:40:00,0.0
2006-Aug-20 01:50:00,0.0
2006-Aug-20 02:00:00,0.0
2006-Aug-20 02:10:00,0.0
2006-Aug-20 02:20:00,0.0
2006-Aug-20 02:30:00,0.0
2006-Aug-20 02:40:00,0.0
2006-Aug-20 02:50:00,0.0
2006-Aug-20 03:00:00,0.0
2006-Aug-20 03:10:00,0.0
2006-Aug-20 03:20:00,0.0
2006-Aug-20 03:30:00,0.0
2006-Aug-20 03:40:00,0.0
2006-Aug-20 03:50:00,0.0
2006-Aug-20 04:00:00,0.0
2006-Aug-20 04:10:00,0.0
2006-Aug-20 04:20:00,0.0
2006-Aug-20 04:30:00,0.0
2006-Aug-20 04:40:00,0.0
2006-Aug-20 04:50:00,0.0
2006-Aug-20 05:00:00,0.0
2006-Aug-20 05:10:00,0.0
2006-Aug-20 05:20:00,0.0
2006-Aug-20 05:30:00,0.0
2006-Aug-20 05:40:00,0.0
2006-Aug-20 05:50:00,0.0
2006-Aug-20 06:00:00,0.0
2006-Aug-20 06:10:00,0.0
2006-Aug-20 06:20:00,0.0
2006-Aug-20 06:30:00,1.0
2006-Aug-20 06:40:00,2.1666666666666665
2006-Aug-20 06:50:00,3.333333333333333
2006-Aug-20 07:00:00,4.5
2006-Aug-20 07:10:00,5.666666666666667
2006-Aug-20 07:20:00,6.833333333333334
2006-Aug-20 07:30:00,8.0
2006-Aug-20 07:40:00,14.833333333333332
2006-Aug-20 07:50:00,21.666666666666664
2006-Aug-20 08:00:00,28.5
2006-Aug-20 08:10:00,35.333333333333336
2006-Aug-20 08:20:00,42.16666666666667
2006-Aug-20 08:30:00,49.0
2006-Aug-20 08:40:00,75.5
2006-Aug-20 08:50:00,101.99999999999999
2006-Aug-20 09:00:00,128.5
2006-Aug-20 09:10:00,155.0
2006-Aug-20 09:20:00,181.5
2006-Aug-20 09:30:00,208.0
2006-Aug-20 09:40:00,230.0
2006-Aug-20 09:50:00,252.0
2006-Aug-20 10:00:00,274.0
2006-Aug-20 10:10:00,296.0
2006-Aug-20 10:20:00,318.0
2006-Aug-20 10:30:00,340.0
2006-Aug-20 10:40:00,354.5
2006-Aug-20 10:50:00,369.0
2006-Aug-20 11:00:00,383.5
2006-Aug-20 11:10:00,398.0
2006-Aug-20 11:20:00,412.5
2006-Aug-20 11:30:00,427.0
2006-Aug-20 11:40:00,441.0
2006-Aug-20 11:50:00,455.0
2006-Aug-20 12:00:00,469.0
2006-Aug-20 12:10:00,483.0
2006-Aug-20 12:20:00,497.0
2006-Aug-20 12:30:00,511.0
2006-Aug-20 12:40:00,506.83333333333337
2006-Aug-20 12:50:00,502.66666666666663
2006-Aug-20 13:00:00,498.5
2006-Aug-20 13:10:00,494.33333333333337
2006-Aug-20 13:20:00,490.16666666666663
2006-Aug-20 13:30:00,486.0
2006-Aug-20 13:40:00,476.66666666666663
2006-Aug-20 13:50:00,467.33333333333337
2006-Aug-20 14:00:00,458.0
2006-Aug-20 14:10:00,448.66666666666663
2006-Aug-20 14:20:00,439.33333333333337
2006-Aug-20 14:30:00,430.0
2006-Aug-20 14:40:00,422.1666666666667
2006-Aug-20 14:50:00,414.3333333333333
2006-Aug-20 15:00:00,406.5
2006-Aug-20 15:10:00,398.6666666666667
2006-Aug-20 15:20:00,390.83333333333337
2006-Aug-20 15:30:00,383.0
2006-Aug-20 15:40:00,350.5
2006-Aug-20 15:50:00,318.0
2006-Aug-20 16:00:00,285.5
2006-Aug-20 16:10:00,253.0
2006-Aug-20 16:20:00,220.5
2006-Aug-20 16:30:00,188.0
2006-Aug-20 16:40:00,181.83333333333334
2006-Aug-20 16:50:00,175.66666666666666
2006-Aug-20 17:00:00,169.5
2006-Aug-20 17:10:00,163.33333333333331
2006-Aug-20 17:20:00,157.16666666666666
2006-Aug-20 17:30:00,151.0
2006-Aug-20 17:40:00,140.83333333333334
2006-Aug-20 17:50:00,130.66666666666666
2006-Aug-20 18:00:00,120.5
2006-Aug-20 18:10:00,110.33333333333333
2006-Aug-20 18:20:00,100.16666666666666
2006-Aug-20 18:30:00,90.0
2006-Aug-20 18:40:00,75.0
2006-Aug-20 18:50:00,60.00000000000001
2006-Aug-20 19:00:00,0.0
2006-Aug-20 19:10:00,0.0
2006-Aug-20 19:20:00,0.0
2006-Aug-20 19:30:00,0.0
2006-Aug-20 19:40:00,0.0
2006-Aug-20 19:50:00,0.0
2006-Aug-20 20:00:00,0.0
2006-Aug-20 20:10:00,0.0
2006-Aug-20 20:20:00,0.0
2006-Aug-20 20:30:00,0.0
2006-Aug-20 20:40:00,0.0
2006-Aug-20 20:50:00,0.0
2006-Aug-20 21:00:00,0.0
2006-Aug-20 21:10:00,0.0
2006-Aug-20 21:20:00,0.0
2006-Aug-20 21:30:00,0.0
2006-Aug-20 21:40:00,0.0
2006-Aug-20 21:50:00,0.0
2006-Aug-20 22:00:00,0.0
2006-Aug-20 22:10:00,0.0
2006-Aug-20 22:20:00,0.0
2006-Aug-20 22:30:00,0.0
2006-Aug-20 22:40:00,0.0
2006-Aug-20 22:50:00,0.0
2006-Aug-20 23:00:00,0.0
2006-Aug-20 23:10:00,0.0
2006-Aug-20 23:20:00,0.0
2006-Aug-20 23:30:00,0.0
2006-Aug-20 23:40:00,0.0
2006-Aug-20 23:50:00,0.0
2006-Aug-21 00:00:00,0.0
2006-Aug-21 00:10:00,0.0
2006-Aug-21 00:20:00,0.0
2006-Aug-21 00:30:00,0.0
2006-Aug-21 00:40:00,0.0
2006-Aug-21 00:50:00,0.0
2006-Aug-21 01:00:00,0.0
2006-Aug-21 01:10:00,0.0
2006-Aug-21 01:20:00,0.0
2006-Aug-21 01:30:00,0.0
2006-Aug-21 01:40:00,0.0
2006-Aug-21 01:50:00,0.0
2006-Aug-21 02:00:00,0.0
2006-Aug-21 02:10:00,0.0
2006-Aug-21 02:20:00,0.0
2006-Aug-21 02:30:00,0.0
2006-Aug-21 02:40:00,0.0
2006-Aug-21 02:50:00,0.0
2006-Aug-21 03:00:00,0.0
2006-Aug-21 03:10:00,0.0
2006-Aug-21 03:20:00,0.0
2006-Aug-21 03:30:00,0.0
2006-Aug-21 03:40:00,0.0
2006-Aug-21 03:50:00,0.0
2006-Aug-21 04:00:00,0.0
2006-Aug-21 04:10:00,0.0
2006-Aug-21 04:20:00,0.0
2006-Aug-21 04:30:00,0.0
2006-Aug-21 04:40:00,0.0
2006-Aug-21 04:50:00,0.0
2006-Aug-21 05:00:00,0.0
2006-Aug-21 05:10:00,0.0
2006-Aug-21 05:20:00,0.0
2006-Aug-21 05:30:00,0.0
2006-Aug-21 05:40:00,0.0
2006-Aug-21 05:50:00,0.0
2006-Aug-21 06:00:00,0.0
2006-Aug-21 06:10:00,0.0
2006-Aug-21 06:20:00,0.0
2006-Aug-21 06:30:00,6.0
2006-Aug-21 06:40:00,12.333333333333332
2006-Aug-21 06:50:00,18.666666666666664
2006-Aug-21 07:00:00,25.0
2006-Aug-21 07:10:00,31.333333333333336
2006-Aug-21 07:20:00,37.66666666666667
2006-Aug-21 07:30:00,44.0
2006-Aug-21 07:40:00,60.33333333333333
2006-Aug-21 07:50:00,76.66666666666666
2006-Aug-21 08:00:00,93.0
2006-Aug-21 08:10:00,109.33333333333334
2006-Aug-21 08:20:00,125.66666666666667
2006-Aug-21 08:30:00,142.0
2006-Aug-21 08:40:00,161.33333333333334
2006-Aug-21 08:50:00,180.66666666666666
2006-Aug-21 09:00:00,200.0
2006-Aug-21 09:10:00,219.33333333333334
2006-Aug-21 09:20:00,238.66666666666666
2006-Aug-21 09:30:00,258.0
2006-Aug-21 09:40:00,275.5
2006-Aug-21 09:50:00,293.0
2006-Aug-21 10:00:00,310.5
2006-Aug-21 10:10:00,328.0
2006-Aug-21 10:20:00,345.5
2006-Aug-21 10:30:00,363.0
2006-Aug-21 10:40:00,378.66666666666663
2006-Aug-21 10:50:00,394.3333333333333
2006-Aug-21 11:00:00,410.0
2006-Aug-21 11:10:00,425.66666666666663
2006-Aug-21 11:20:00,441.33333333333337
2006-Aug-21 11:30:00,457.0
2006-Aug-21 11:40:00,448.5
2006-Aug-21 11:50:00,440.0
2006-Aug-21 12:00:00,431.5
2006-Aug-21 12:10:00,423.0
2006-Aug-21 12:20:00,414.5
2006-Aug-21 12:30:00,406.0
2006-Aug-21 12:40:00,371.83333333333337
2006-Aug-21 12:50:00,337.6666666666667
2006-Aug-21 13:00:00,303.5
2006-Aug-21 13:10:00,269.33333333333337
2006-Aug-21 13:20:00,235.16666666666666
2006-Aug-21 13:30:00,201.0
2006-Aug-21 13:40:00,230.5
2006-Aug-21 13:50:00,260.0
2006-Aug-21 14:00:00,289.5
2006-Aug-21 14:10:00,319.0
2006-Aug-21 14:20:00,348.5
2006-Aug-21 14:30:00,378.0
2006-Aug-21 14:40:00,377.16666666666663
2006-Aug-21 14:50:00,376.3333333333333
2006-Aug-21 15:00:00,375.5
2006-Aug-21 15:10:00,374.66666666666663
2006-Aug-21 15:20:00,373.83333333333337
2006-Aug-21 15:30:00,373.0
2006-Aug-21 15:40:00,358.1666666666667
2006-Aug-21 15:50:00,343.3333333333333
2006-Aug-21 16:00:00,328.5
2006-Aug-21 16:10:00,313.66666666666663
2006-Aug-21 16:20:00,298.8333333333333
2006-Aug-21 16:30:00,284.0
2006-Aug-21 16:40:00,270.1666666666667
2006-Aug-21 16:50:00,256.3333333333333
2006-Aug-21 17:00:00,242.5
2006-Aug-21 17:10:00,228.66666666666669
2006-Aug-21 17:20:00,214.83333333333331
2006-Aug-21 17:30:00,201.0
2006-Aug-21 17:40:00,182.33333333333334
2006-Aug-21 17:50:00,163.66666666666669
2006-Aug-21 18:00:00,145.0
2006-Aug-21 18:10:00,126.33333333333333
2006-Aug-21 18:20:00,107.66666666666666
2006-Aug-21 18:30:00,89.0
2006-Aug-21 18:40:00,74.16666666666667
2006-Aug-21 18:50:00,59.33333333333334
2006-Aug-21 19:00:00,0.0
2006-Aug-21 19:10:00,0.0
2006-Aug-21 19:20:00,0.0
2006-Aug-21 19:30:00,0.0
2006-Aug-21 19:40:00,0.0
2006-Aug-21 19:50:00,0.0
2006-Aug-21 20:00:00,0.0
2006-Aug-21 20:10:00,0.0
2006-Aug-21 20:20:00,0.0
2006-Aug-21 20:30:00,0.0
2006-Aug-21 20:40:00,0.0
2006-Aug-21 20:50:00,0.0
2006-Aug-21 21:00:00,0.0
2006-Aug-21 21:10:00,0.0
2006-Aug-21 21:20:00,0.0
2006-Aug-21 21:30:00,0.0
2006-Aug-21 21:40:00,0.0
2006-Aug-21 21:50:00,0.0
2006-Aug-21 22:00:00,0.0
2006-Aug-21 22:10:00,0.0
2006-Aug-21 22:20:00,0.0
2006-Aug-21 22:30:00,0.0
2006-Aug-21 22:40:00,0.0
2006-Aug-21 22:50:00,0.0
2006-Aug-21 23:00:00,0.0
2006-Aug-21 23:10:00,0.0
2006-Aug-21 23:20:00,0.0
2006-Aug-21 23:30:00,0.0
2006-Aug-21 23:40:00,0.0
2006-Aug-21 23:50:00,0.0
2006-Aug-22 00:00:00,0.0
2006-Aug-22 00:10:00,0.0
2006-Aug-22 00:20:00,0.0
2006-Aug-22 00:30:00,0.0
2006-Aug-22 00:40:00,0.0
2006-Aug-22 00:50:00,0.0
2006-Aug-22 01:00:00,0.0
2006-Aug-22 01:10:00,0.0
2006-Aug-22 01:20:00,0.0
2006-Aug-22 01:30:00,0.0
2006-Aug-22 01:40:00,0.0
2006-Aug-22 01:50:00,0.0
2006-Aug-22 02:00:00,0.0
2006-Aug-22 02:10:00,0.0
2006-Aug-22 02:20:00,0.0
2006-Aug-22 02:30:00,0.0
2006-Aug-22 02:40:00,0.0
2006-Aug-22 02:50:00,0.0
2006-Aug-22 03:00:00,0.0
2006-Aug-22 03:10:00,0.0
2006-Aug-22 03:20:00,0.0
2006-Aug-22 03:30:00,0.0
2006-Aug-22 03:40:00,0.0
2006-Aug-22 03:50:00,0.0
2006-Aug-22 04:00:00,0.0
2006-Aug-22 04:10:00,0.0
2006-Aug-22 04:20:00,0.0
2006-Aug-22 04:30:00,0.0
2006-Aug-22 04:40:00,0.0
2006-Aug-22 04:50:00,0.0
2006-Aug-22 05:00:00,0.0
2006-Aug-22 05:10:00,0.0
2006-Aug-22 05:20:00,0.0
2006-Aug-22 05:30:00,0.0
2006-Aug-22 05:40:00,0.0
2006-Aug-22 05:50:00,0.0
2006-Aug-22 06:00:00,0.0
2006-Aug-22 06:10:00,0.0
2006-Aug-22 06:20:00,0.0
2006-Aug-22 06:30:00,1.0
2006-Aug-22 06:40:00,9.166666666666666
2006-Aug-22 06:50:00,17.333333333333332
2006-Aug-22 07:00:00,25.5
2006-Aug-22 07:10:00,33.66666666666667
2006-Aug-22 07:20:00,41.833333333333336
2006-Aug-22 07:30:00,50.0
2006-Aug-22 07:40:00,65.5
2006-Aug-22 07:50:00,81.0
2006-Aug-22 08:00:00,96.5
2006-Aug-22 08:10:00,112.0
2006-Aug-22 08:20:00,127.5
2006-Aug-22 08:30:00,143.0
2006-Aug-22 08:40:00,156.66666666666666
2006-Aug-22 08:50:00,170.33333333333331
